,Week,Player,Status,Proj,Fantasy: Full Game,position,team_abbr,game_half,Passing_Yards,Pass_TDs,Interceptions,two_point_conversions_pass,Receiving_Yards,receiving_touchdown,receptions,two_point_conversions_rec,Rushing_Yards,Rushing_TDs,two_point_conversions,Fumbles,Fantasy: First Half,Fantasy: Second Half,Team_Rushing_Yards,Team_Rushing_TDs,Team_Passing_Yards,Team_Passing_TDs,Team_Interceptions,Team_Fumbles,Team_Receiving_Yards,Team_Completions,Team_Receiving_TDs,cum_avg_targets,cum_avg_receptions,cum_avg_carries,cum_avg_target_share,cum_avg_air_yards_share,cum_avg_interceptions,cum_avg_passing_yards_after_catch,cum_avg_completions,cum_avg_pacr,cum_avg_racr,cum_avg_rushing_yards,cum_avg_rushing_fumbles,cum_avg_wopr,team_cum_avg_passing_yards,team_cum_avg_passing_tds,team_cum_avg_attempts,team_cum_avg_completions,team_cum_avg_rushing_yards,team_cum_avg_rushing_tds,team_cum_avg_sacks,team_cum_avg_interceptions,team_cum_avg_rushing_fumbles,team_cum_avg_sack_fumbles
0,1.0,Jonathan Taylor,QUESTIONABLE,21.824401825,27.5,RB,IND,Half1,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,68.0,0.0,0.0,0.0,9.600000000000001,17.9,74.0,0.0,141.0,0.0,1.0,1.0,141.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,Stefon Diggs,ACTIVE,16.66912022,26.200000000000003,WR,BUF,Half1,0.0,0.0,0.0,0.0,62.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,12.2,14.000000000000004,31.0,0.0,153.0,1.0,2.0,1.0,153.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.0,Devin Singletary,ACTIVE,10.74961638,8.200000000000001,RB,BUF,Half1,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,3.4000000000000004,4.800000000000001,31.0,0.0,153.0,1.0,2.0,1.0,153.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.0,Gabe Davis,ACTIVE,12.307228505000001,18.8,WR,BUF,Half1,0.0,0.0,0.0,0.0,41.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,13.100000000000001,5.699999999999999,31.0,0.0,153.0,1.0,2.0,1.0,153.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1.0,Josh Allen,ACTIVE,22.647757888999998,31.480000000000004,QB,BUF,Half1,153.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.82,24.660000000000004,31.0,0.0,153.0,1.0,2.0,1.0,153.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1.0,Leonard Fournette,ACTIVE,17.156858817,15.700000000000001,RB,TB,Half1,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,60.0,0.0,0.0,0.0,9.0,6.700000000000001,76.0,0.0,160.0,0.0,0.0,0.0,160.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1.0,Mike Evans,ACTIVE,14.764756043999999,18.1,WR,TB,Half1,0.0,0.0,0.0,0.0,39.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.9,12.200000000000001,76.0,0.0,160.0,0.0,0.0,0.0,160.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1.0,Tom Brady,ACTIVE,19.1079180652,10.38,QB,TB,Half1,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,3.9800000000000004,76.0,0.0,160.0,0.0,0.0,0.0,160.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1.0,Chris Godwin,ACTIVE,10.376012132500001,6.5,WR,TB,Half1,0.0,0.0,0.0,0.0,35.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,76.0,0.0,160.0,0.0,0.0,0.0,160.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1.0,Saquon Barkley,ACTIVE,15.916304077000001,33.400000000000006,RB,NYG,Half1,0.0,0.0,0.0,0.0,17.0,0.0,3.0,0.0,42.0,0.0,0.0,0.0,8.9,24.500000000000007,71.0,0.0,90.0,0.0,0.0,1.0,90.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1.0,Kyler Murray,QUESTIONABLE,20.546664074,20.62,QB,ARI,Half1,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,6.52,14.100000000000001,44.0,1.0,88.0,0.0,0.0,2.0,88.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1.0,James Conner,QUESTIONABLE,17.004609494,16.5,RB,ARI,Half1,0.0,0.0,0.0,0.0,14.0,0.0,2.0,0.0,15.0,1.0,0.0,0.0,10.9,5.6,44.0,1.0,88.0,0.0,0.0,2.0,88.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,1.0,Marquise Brown,ACTIVE,14.484610588999999,14.3,WR,ARI,Half1,0.0,0.0,0.0,0.0,35.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.5,8.8,44.0,1.0,88.0,0.0,0.0,2.0,88.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1.0,Adam Thielen,ACTIVE,12.883967982000001,6.6,WR,MIN,Half1,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.7000000000000002,4.8999999999999995,62.0,0.0,208.0,2.0,0.0,0.0,208.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1.0,Justin Jefferson,ACTIVE,17.873472471760003,39.400000000000006,WR,MIN,Half1,0.0,0.0,0.0,0.0,158.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,33.8,5.6000000000000085,62.0,0.0,208.0,2.0,0.0,0.0,208.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,1.0,Dalvin Cook,QUESTIONABLE,16.769034938,13.8,RB,MIN,Half1,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,48.0,0.0,0.0,0.0,7.6000000000000005,6.2,62.0,0.0,208.0,2.0,0.0,0.0,208.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1.0,Tyler Lockett,ACTIVE,12.195771424899998,5.800000000000001,WR,SEA,Half1,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.7,3.1000000000000005,55.0,0.0,164.0,2.0,0.0,1.0,164.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,1.0,DK Metcalf,ACTIVE,13.10284339,8.6,WR,SEA,Half1,0.0,0.0,0.0,0.0,20.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,1.5999999999999996,55.0,0.0,164.0,2.0,0.0,1.0,164.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,1.0,Rashaad Penny,ACTIVE,13.184535233,8.7,RB,SEA,Half1,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,53.0,0.0,0.0,0.0,8.0,0.6999999999999993,55.0,0.0,164.0,2.0,0.0,1.0,164.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1.0,Dallas Goedert,ACTIVE,10.054458429,9.0,TE,PHI,Half1,0.0,0.0,0.0,0.0,38.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.800000000000001,3.1999999999999993,111.0,2.0,189.0,0.0,0.0,0.0,189.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,1.0,A.J. Brown,ACTIVE,14.401351641,25.5,WR,PHI,Half1,0.0,0.0,0.0,0.0,128.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,18.8,6.699999999999999,111.0,2.0,189.0,0.0,0.0,0.0,189.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1.0,Miles Sanders,ACTIVE,12.846921885,18.5,RB,PHI,Half1,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,38.0,1.0,0.0,0.0,11.9,6.6,111.0,2.0,189.0,0.0,0.0,0.0,189.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1.0,Jalen Hurts,ACTIVE,22.919524131000003,24.72,QB,PHI,Half1,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,1.0,0.0,0.0,20.259999999999998,4.460000000000001,111.0,2.0,189.0,0.0,0.0,0.0,189.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,1.0,Cordarrelle Patterson,ACTIVE,11.052647166999996,22.6,RB,ATL,Half1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,83.0,1.0,0.0,0.0,15.4,7.200000000000001,107.0,1.0,123.0,0.0,0.0,1.0,123.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,1.0,Drake London,ACTIVE,11.661052762000002,12.4,WR,ATL,Half1,0.0,0.0,0.0,0.0,46.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.6000000000000005,4.8,107.0,1.0,123.0,0.0,0.0,1.0,123.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,1.0,Kyle Pitts,QUESTIONABLE,11.862873763000001,3.9000000000000004,TE,ATL,Half1,0.0,0.0,0.0,0.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.9000000000000004,0.0,107.0,1.0,123.0,0.0,0.0,1.0,123.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,1.0,Trey Lance,QUESTIONABLE,17.510149481,9.96,QB,SF,Half1,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,4.9,5.0600000000000005,115.0,1.0,70.0,0.0,0.0,1.0,70.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,1.0,Deebo Samuel,ACTIVE,16.519819874000003,12.6,WR,SF,Half1,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,40.0,1.0,0.0,1.0,9.6,3.0,115.0,1.0,70.0,0.0,0.0,1.0,70.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,1.0,Elijah Mitchell,QUESTIONABLE,15.218016424,4.1000000000000005,RB,SF,Half1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,4.1000000000000005,0.0,115.0,1.0,70.0,0.0,0.0,1.0,70.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,1.0,Christian McCaffrey,ACTIVE,20.986431231,15.700000000000001,RB,CAR,Half1,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,9.0,1.0,0.0,0.0,9.100000000000001,6.6,11.0,1.0,101.0,0.0,1.0,3.0,101.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,1.0,CeeDee Lamb,ACTIVE,16.9748459471,4.9,WR,DAL,Half1,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.6,2.3000000000000003,41.0,0.0,53.0,0.0,1.0,0.0,53.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1.0,Tony Pollard,QUESTIONABLE,10.642048509,4.2,RB,DAL,Half1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-0.2,4.4,41.0,0.0,53.0,0.0,1.0,0.0,53.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,1.0,Ezekiel Elliott,ACTIVE,13.277695289,5.9,RB,DAL,Half1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,3.2,2.7,41.0,0.0,53.0,0.0,1.0,0.0,53.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1.0,Dalton Schultz,ACTIVE,11.733273136000001,13.2,TE,DAL,Half1,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.2,10.0,41.0,0.0,53.0,0.0,1.0,0.0,53.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,1.0,Dak Prescott,ACTIVE,18.629252548,4.460000000000001,QB,DAL,Half1,53.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.3200000000000003,3.1400000000000006,41.0,0.0,53.0,0.0,1.0,0.0,53.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,1.0,Mark Andrews,ACTIVE,14.404884836999997,10.2,TE,BAL,Half1,0.0,0.0,0.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.6,6.6,11.0,0.0,83.0,1.0,0.0,0.0,83.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,1.0,Rashod Bateman,QUESTIONABLE,12.202275118,13.9,WR,BAL,Half1,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4,12.5,11.0,0.0,83.0,1.0,0.0,0.0,83.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,1.0,Lamar Jackson,QUESTIONABLE,21.237289941,20.22,QB,BAL,Half1,83.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.720000000000001,12.499999999999998,11.0,0.0,83.0,1.0,0.0,0.0,83.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,1.0,Justin Herbert,QUESTIONABLE,20.789083962,23.259999999999998,QB,LAC,Half1,204.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,16.46,6.799999999999997,30.0,0.0,204.0,2.0,0.0,1.0,204.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,1.0,Austin Ekeler,ACTIVE,19.626528638,11.2,RB,LAC,Half1,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,3.9000000000000004,7.299999999999999,30.0,0.0,204.0,2.0,0.0,1.0,204.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,1.0,Keenan Allen,ACTIVE,14.030698852,10.600000000000001,WR,LAC,Half1,0.0,0.0,0.0,0.0,66.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.600000000000001,0.0,30.0,0.0,204.0,2.0,0.0,1.0,204.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,1.0,Antonio Gibson,QUESTIONABLE,15.505366804000003,20.0,RB,WAS,Half1,0.0,0.0,0.0,0.0,65.0,0.0,4.0,0.0,18.0,0.0,0.0,0.0,12.3,7.699999999999999,17.0,0.0,171.0,2.0,0.0,1.0,171.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,1.0,Terry McLaurin,ACTIVE,14.240154827,13.8,WR,WAS,Half1,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.9,11.9,17.0,0.0,171.0,2.0,0.0,1.0,171.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,1.0,Elijah Moore,ACTIVE,12.789161038000001,9.9,WR,NYJ,Half1,0.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.4000000000000004,6.5,74.0,0.0,105.0,0.0,1.0,1.0,105.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,1.0,Breece Hall,QUESTIONABLE,10.262093836,10.100000000000001,RB,NYJ,Half1,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,21.0,0.0,0.0,0.0,5.0,5.100000000000001,74.0,0.0,105.0,0.0,1.0,1.0,105.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,1.0,Garrett Wilson,ACTIVE,8.4329436443,9.2,WR,NYJ,Half1,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.9,7.299999999999999,74.0,0.0,105.0,0.0,1.0,1.0,105.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,1.0,Rhamondre Stevenson,ACTIVE,11.277303214,4.7,RB,NE,Half1,0.0,0.0,0.0,0.0,-3.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,3.2,1.5,41.0,0.0,87.0,0.0,1.0,1.0,87.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,1.0,Damien Harris,ACTIVE,10.973133769199999,7.800000000000001,RB,NE,Half1,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,3.6,4.200000000000001,41.0,0.0,87.0,0.0,1.0,1.0,87.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,1.0,Joe Burrow,ACTIVE,18.114235127,18.22,QB,CIN,Half1,109.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,-3.1399999999999997,21.36,72.0,0.0,109.0,0.0,3.0,1.0,109.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,1.0,Tyler Boyd,QUESTIONABLE,8.4205071333,13.3,WR,CIN,Half1,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3,12.0,72.0,0.0,109.0,0.0,3.0,1.0,109.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,1.0,Joe Mixon,ACTIVE,17.298710104999998,21.5,RB,CIN,Half1,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,67.0,0.0,0.0,0.0,9.4,12.1,72.0,0.0,109.0,0.0,3.0,1.0,109.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,1.0,Ja'Marr Chase,ACTIVE,16.9519800128,28.9,WR,CIN,Half1,0.0,0.0,0.0,0.0,58.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9.8,19.099999999999998,72.0,0.0,109.0,0.0,3.0,1.0,109.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,1.0,Tee Higgins,ACTIVE,14.615295036000001,4.7,WR,CIN,Half1,0.0,0.0,0.0,0.0,27.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,72.0,0.0,109.0,0.0,3.0,1.0,109.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,1.0,Pat Freiermuth,QUESTIONABLE,9.453498652000002,12.5,TE,PIT,Half1,0.0,0.0,0.0,0.0,34.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.4,7.1,31.0,0.0,77.0,1.0,0.0,0.0,77.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,1.0,Najee Harris,ACTIVE,16.44189517,10.600000000000001,RB,PIT,Half1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,7.699999999999999,2.900000000000002,31.0,0.0,77.0,1.0,0.0,0.0,77.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,1.0,Chase Claypool,ACTIVE,11.6737413426,9.4,WR,PIT,Half1,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,17.0,0.0,0.0,0.0,4.6,4.800000000000001,31.0,0.0,77.0,1.0,0.0,0.0,77.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,1.0,Diontae Johnson,ACTIVE,14.6866158393,12.5,WR,PIT,Half1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1,11.4,31.0,0.0,77.0,1.0,0.0,0.0,77.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
